1,2,3,4,5,6,7,8,9,10,20,30,40,50,60,70,80,90,100,200,300,400,500,600,700,800,900,997,1250,1496,1751,2004,2249,2502,2753,3000,3249,3500,3754,3998,4248,4497,4749,5000,5244,5503,5747,5998,6243,6497,6759,7001,7256,7504,7745,8000,8242,8505,8750,9008,9242,9495,9748,10000
1879,4388,3628,3395,4436,4810,5102,5701,5455,5955,15821,20278,18955,22792,21973,24477,26463,28679,29738,47153,69467,78797,98836,113892,135310,246348,223125,197172,337719,343898,343057,474014,540238,515157,646423,651549,815518,827656,773506,721238,750092,894999,895586,1062297,1183918,1461795,1167265,1396441,1282874,1321798,1378055,1430336,1503593,1545448,1610695,1657327,1756175,1759321,1802444,1900199,1936469,2014334,2081723,2222462
