1,2,3,4,5,6,7,8,9,10,20,30,40,50,60,70,80,90,100,200,300,400,500,600,700,800,900,999,1247,1502,1754,1998,2254,2503,2747,2999,3254,3503,3754,3996,4248,4503,4749,4994,5258,5492,5747,5992,6247,6506,6759,7001,7249,7498,7750,7995,8249,8503,8758,9005,9247,9494,9741,9992
669084,848494,1276495,1896021,2259424,3928494,2912244,3199575,3465180,3883746,8440825,12953775,17280605,22095888,28513137,30716368,34780721,39206211,40925541,84085024,125896105,156838305,191259088,230631339,273699790,443826214,334240663,161710682,224905024,272376987,344952033,395906258,443283136,528821056,574916259,646371291,696083820,757963546,802530094,874376748,923065857,996441863,1037131983,1104722971,1165473825,1224707774,1267339309,1347424048,1438024847,1444137637,1522113726,1569669811,1638504819,1678446664,1747090264,1817374657,1884942301,1927009858,2000988391,2060051769,2094291524,2168161695,2216468331,2295623984
