1,2,3,4,5,6,7,8,9,10,20,30,40,50,60,70,80,90,100,200,300,400,500,600,700,800,900,1003,1251,1504,1750,2003,2250,2497,2753,3003,3252,3498,3747,3999,4248,4498,4749,5006,5259,5491,5748,5992,6247,6505,6753,7005,7256,7497,7756,7992,8250,8493,8752,9000,9246,9499,9752,9995
381720,296649,444055,831880,796045,830639,1096142,1201071,1808443,2259425,4882442,4698305,6528499,7661312,9206925,10550850,12309532,13239992,17285969,27225701,37950951,54155105,60327660,190230882,217312873,236368521,229931641,294074629,380183274,489585203,532734855,300605553,354234010,413892999,472187615,526565740,570956642,625040439,662834846,727379655,763501393,814285376,860839096,915537946,945130818,1001197228,1056391623,1110934162,1149163822,1210757244,1229130524,1283728749,1332893196,1375071708,1433403688,1467008528,1539188278,1566234002,1622376092,1672716955,1704231689,1747820547,1817790850,1854599400
