1,2,3,4,5,6,7,8,9,10,20,30,40,50,60,70,80,90,100,200,300,400,500,600,700,800,900,997,1252,1500,1750,1997,2254,2499,2751,2997,3248,3500,3750,4000,4251,4498,4749,4993,5253,5495,5754,5998,6254,6499,6753,6997,7254,7509,7748,8009,8250,8507,8746,9001,9257,9496,9755,9997
417458,597005,795086,1100344,1304974,1580082,1781550,2049225,2304879,2471001,4658121,4442370,6648028,7633305,9659090,10334328,12063972,15142605,14554346,31667331,38434572,47963366,58010442,74787561,81046171,101881251,114390728,113290707,168821846,206654371,272377911,298185731,350464534,412934978,459878458,518645987,565327656,604554464,655262220,689375076,755559661,799218788,816916572,889240392,950677453,986354652,1026067417,1108740420,1182999455,1188713507,1215973367,1279604877,1313501407,1373689742,1433985522,1441897584,1488875526,1565882515,1620562722,1647173001,1704534478,3293507890,1783857292,1852293651
