1,2,3,4,5,6,7,8,9,10,20,30,40,50,60,70,80,90,100,200,300,400,500,600,700,800,900,997,1250,1496,1751,2004,2249,2502,2753,3000,3249,3500,3754,3998,4248,4497,4749,5000,5244,5503,5747,5998,6243,6497,6759,7001,7256,7504,7745,8000,8242,8505,8750,9008,9242,9495,9748,10000
560533,848968,1228974,1601648,1891491,2382102,2705819,3124073,3189236,3504830,7131456,10947417,14144909,17723289,21517801,25973957,27460093,31282874,33670384,65665302,79809989,113563320,145900300,177516988,204457109,103331885,122218772,125789311,167460010,227128211,287534459,334373410,392865396,401597773,478946539,515776879,580612775,614213422,677408437,696058737,792489662,804135743,852252183,897595766,963141731,1019322102,1069034303,1093941852,1147806412,1181703425,1265689083,1274770600,1340755562,1375158982,1423445685,1501839585,1546131683,1586239901,1651438078,1695492422,1732752532,1762025283,1801451895,1864984462
