1,2,3,4,5,6,7,8,9,10,20,30,40,50,60,70,80,90,100,200,300,400,500,600,700,800,900,1003,1254,1498,1752,1997,2247,2503,2752,2998,3252,3502,3748,3997,4249,4496,4752,5009,5243,5500,5757,5996,6253,6509,6747,7004,7246,7497,7750,8003,8255,8495,8744,9002,9248,9496,9748,10001
529205,822054,1129444,1473237,1821811,2137840,2487975,2848808,3185130,3468017,7191422,11390793,14753378,17214080,20740509,23532525,28060165,30194149,33057616,60618235,90149200,113640640,153780838,72923652,98288689,95095235,108435194,126929993,185776271,213632006,264675584,332168893,374327325,422449836,482095394,503631516,569700398,604162380,677484933,738046549,760219203,818058171,849138655,900697926,960350253,1086338352,1053652758,1090808370,1145954558,1201492329,1278141312,1288702822,1352770674,1385117455,1458229269,1460778606,1495727475,1555793424,1621110409,1662807189,1700686258,1752851845,1800291121,1879299851
