1,2,3,4,5,6,7,8,9,10,20,30,40,50,60,70,80,90,100,200,300,400,500,600,700,800,900,1003,1254,1498,1752,1997,2247,2503,2752,2998,3252,3502,3748,3997,4249,4496,4752,5009,5243,5500,5757,5996,6253,6509,6747,7004,7246,7497,7750,8003,8255,8495,8744,9002,9248,9496,9748,10001
15416,15946,19235,26473,23419,26654,29525,33343,38112,42325,82388,119557,151480,184385,218036,249364,290338,341351,374331,1223211,1867768,1768513,2252694,2762604,2907482,3612329,3620090,4437926,5515994,6132004,6686065,7413128,8196154,9240560,10383346,11356898,11762970,12429362,13384696,13005805,13154078,13929186,14578625,15031892,17194374,18372091,18357449,18481282,17500760,17405576,18025744,18888323,19935886,20489749,20709040,21957777,22345286,24562145,23617451,24405030,24964418,26295103,26068270,27423321
