1,2,3,4,5,6,7,8,9,10,20,30,40,50,60,70,80,90,100,200,300,400,500,600,700,800,900,997,1249,1497,1752,2002,2247,2503,2754,3003,3248,3496,3749,4001,4247,4503,4747,4992,5251,5493,5757,5994,6251,6497,6754,7007,7259,7501,7753,8007,8248,8503,8749,9002,9241,9508,9758,10007
4824,4508,6973,6988,9401,9399,9897,11445,11932,13286,25775,35476,45740,55768,66338,73811,85221,97540,109713,184644,254060,311154,381547,447134,520699,570553,642521,713486,852536,978048,1135081,1133404,1216133,1314392,1400751,1462471,1686442,1659466,1767378,2098740,2145530,2231183,2341522,2540373,2577345,2772010,2844473,3052268,3234728,3278998,3322726,3542644,3575047,3714772,3876699,4264439,4085720,4178278,5360075,4413584,4498485,4748150,5318633,4765283
